fname,itp,tp_prob,its,ts_prob
CM_URMC_00_HHE_100_2020010105595999.mseed_33000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_36000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_33000,[1939],[ 0.5615834],[1971],[ 0.59330946]
CM_URMC_00_HHE_100_2020010105595999.mseed_39000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_36000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_42000,[],[],[781],[ 0.5362659]
CM_TAPM_00_HHE_100_2020010106000000.mseed_39000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_45000,[],[],[711],[ 0.33322844]
CM_TAPM_00_HHE_100_2020010106000000.mseed_42000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_48000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_45000,[1552],[ 0.4063591],[ 361 1776],[ 0.37777045  0.5927031 ]
CM_URMC_00_HHE_100_2020010105595999.mseed_51000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_48000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_54000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_51000,[2789],[ 0.42481047],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_57000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_54000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_60000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_57000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_63000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_66000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_60000,[ 172 1069 2869],[ 0.786218    0.6024559   0.32354766],[231],[ 0.6889518]
CM_URMC_00_HHE_100_2020010105595999.mseed_69000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_63000,[2908],[ 0.38623825],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_72000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_66000,[],[],[760],[ 0.48035914]
CM_URMC_00_HHE_100_2020010105595999.mseed_75000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_69000,[2916],[ 0.510738],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_78000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_72000,[2944],[ 0.4109617],[2279],[ 0.34490284]
CM_URMC_00_HHE_100_2020010105595999.mseed_81000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_75000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_84000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_78000,[1235],[ 0.54633087],[1280],[ 0.57466143]
CM_URMC_00_HHE_100_2020010105595999.mseed_87000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_81000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_90000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_84000,[2949],[ 0.8994342],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_93000,[1026],[ 0.96690494],[1406],[ 0.8646869]
CM_TAPM_00_HHE_100_2020010106000000.mseed_87000,[2894],[ 0.6930553],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_96000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_90000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_99000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_93000,[],[],[359],[ 0.45253965]
CM_URMC_00_HHE_100_2020010105595999.mseed_102000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_96000,[ 183 2136],[ 0.7318578  0.7045839],[2377],[ 0.6764624]
CM_URMC_00_HHE_100_2020010105595999.mseed_105000,[],[],[1172],[ 0.7242191]
CM_TAPM_00_HHE_100_2020010106000000.mseed_99000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_108000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_102000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_105000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_111000,[],[],[733],[ 0.51239455]
CM_TAPM_00_HHE_100_2020010106000000.mseed_108000,[1930 2647],[ 0.7147343  0.6066687],[1955 2737],[ 0.54497284  0.49472886]
CM_TAPM_00_HHE_100_2020010106000000.mseed_111000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_114000,[252],[ 0.8940746],[609],[ 0.72168285]
CM_TAPM_00_HHE_100_2020010106000000.mseed_114000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_117000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_117000,[2437],[ 0.5604482],[2505],[ 0.57480174]
CM_URMC_00_HHE_100_2020010105595999.mseed_120000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_120000,[ 229 1365],[ 0.4784013  0.4186069],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_123000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_123000,[],[],[1044 2084],[ 0.5078783   0.35966635]
CM_TAPM_00_HHE_100_2020010106000000.mseed_126000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_126000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_129000,[2173 2913],[ 0.823242   0.6850561],[2569],[ 0.34399465]
CM_URMC_00_HHE_100_2020010105595999.mseed_129000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_132000,[ 431 2941],[ 0.6070372  0.5661525],[873],[ 0.42669275]
CM_URMC_00_HHE_100_2020010105595999.mseed_132000,[2491],[ 0.43012708],[2845],[ 0.5758819]
CM_TAPM_00_HHE_100_2020010106000000.mseed_135000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_135000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_138000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_138000,[],[],[2750],[ 0.32936984]
CM_URMC_00_HHE_100_2020010105595999.mseed_141000,[607],[ 0.7157346],[956],[ 0.46759388]
CM_TAPM_00_HHE_100_2020010106000000.mseed_141000,[],[],[2711],[ 0.39520028]
CM_URMC_00_HHE_100_2020010105595999.mseed_144000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_144000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_147000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_147000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_150000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_150000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_153000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_156000,[2108],[ 0.8388416],[2327],[ 0.65300226]
CM_URMC_00_HHE_100_2020010105595999.mseed_153000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_159000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_156000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_162000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_165000,[216],[ 0.74109495],[263],[ 0.9135236]
CM_URMC_00_HHE_100_2020010105595999.mseed_159000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_168000,[ 295 2212 2919],[ 0.5042411   0.62922764  0.7761594 ],[ 373 2292],[ 0.5145796   0.65615106]
CM_URMC_00_HHE_100_2020010105595999.mseed_162000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_165000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_168000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_171000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_171000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_174000,[],[],[ 112 1840],[ 0.8253309   0.69008005]
CM_URMC_00_HHE_100_2020010105595999.mseed_174000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_177000,[316],[ 0.67197156],[ 383 2709],[ 0.3198599   0.37525132]
CM_URMC_00_HHE_100_2020010105595999.mseed_177000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_180000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_180000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_183000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_183000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_186000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_186000,[76],[ 0.7976328],[131],[ 0.75639856]
CM_URMC_00_HHE_100_2020010105595999.mseed_189000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_192000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_195000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_198000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_201000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_189000,[685],[ 0.7215098],[ 794 2863],[ 0.92026496  0.34456056]
CM_URMC_00_HHE_100_2020010105595999.mseed_204000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_192000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_207000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_195000,[2126],[ 0.48118445],[2389],[ 0.3397777]
CM_URMC_00_HHE_100_2020010105595999.mseed_210000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_198000,[1512],[ 0.30502018],[1579],[ 0.43192047]
CM_URMC_00_HHE_100_2020010105595999.mseed_213000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_201000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_216000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_204000,[2052 2711],[ 0.63004917  0.31154367],[2095],[ 0.6982856]
CM_URMC_00_HHE_100_2020010105595999.mseed_219000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_222000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_225000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_228000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_231000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_234000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_237000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_240000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_207000,[],[],[101],[ 0.7487304]
CM_URMC_00_HHE_100_2020010105595999.mseed_243000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_246000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_249000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_252000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_255000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_258000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_210000,[2501],[ 0.77012044],[2579],[ 0.73814297]
CM_URMC_00_HHE_100_2020010105595999.mseed_261000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_213000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_216000,[1511],[ 0.4634457],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_264000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_267000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_219000,[125],[ 0.88830435],[212],[ 0.91700286]
CM_URMC_00_HHE_100_2020010105595999.mseed_270000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_222000,[1248],[ 0.73170644],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_273000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_276000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_225000,[598],[ 0.73983157],[669],[ 0.74006087]
CM_URMC_00_HHE_100_2020010105595999.mseed_279000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_228000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_282000,[2231],[ 0.9722509],[2576],[ 0.8045748]
CM_TAPM_00_HHE_100_2020010106000000.mseed_231000,[1996],[ 0.65280396],[2023],[ 0.43386006]
CM_URMC_00_HHE_100_2020010105595999.mseed_285000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_288000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_234000,[],[],[55],[ 0.8966863]
CM_URMC_00_HHE_100_2020010105595999.mseed_291000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_294000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_297000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_300000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_303000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_237000,[],[],[676],[ 0.6570937]
CM_URMC_00_HHE_100_2020010105595999.mseed_306000,[ 627 2888],[ 0.6960102  0.7351297],[913],[ 0.6678724]
CM_URMC_00_HHE_100_2020010105595999.mseed_309000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_312000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_315000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_318000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_321000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_240000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_324000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_327000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_243000,[1703],[ 0.41018835],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_330000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_333000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_336000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_339000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_342000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_345000,[1479],[ 0.45912287],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_246000,[2930],[ 0.75699204],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_348000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_249000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_351000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_354000,[1706 2649],[ 0.8430136  0.3928137],[2204],[ 0.5947328]
CM_URMC_00_HHE_100_2020010105595999.mseed_357000,[1081],[ 0.5025959],[398],[ 0.7279657]
CM_URMC_00_HHE_100_2020010105595999.mseed_360000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_363000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_366000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_369000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_372000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_375000,[2323],[ 0.37417114],[2625],[ 0.57426053]
CM_URMC_00_HHE_100_2020010105595999.mseed_378000,[2513],[ 0.7238332],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_252000,[ 44 777],[ 0.95255274  0.45624578],[ 206 1031],[ 0.9033736  0.3579896]
CM_URMC_00_HHE_100_2020010105595999.mseed_381000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_255000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_384000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_258000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_387000,[],[],[815],[ 0.45264798]
CM_TAPM_00_HHE_100_2020010106000000.mseed_261000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_390000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_264000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_267000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_393000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_396000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_399000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_402000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_405000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_408000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_411000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_414000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_417000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_270000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_420000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_423000,[1139],[ 0.8719861],[1493],[ 0.8600966]
CM_URMC_00_HHE_100_2020010105595999.mseed_426000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_429000,[617],[ 0.97665614],[977],[ 0.87396765]
CM_URMC_00_HHE_100_2020010105595999.mseed_432000,[],[],[225],[ 0.48264772]
CM_URMC_00_HHE_100_2020010105595999.mseed_435000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_438000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_441000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_444000,[615],[ 0.7657958],[964],[ 0.6438479]
CM_TAPM_00_HHE_100_2020010106000000.mseed_273000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_447000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_450000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_276000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_453000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_456000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_459000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_462000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_465000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_468000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_279000,[ 784 1557],[ 0.8585307   0.42725822],[ 917 1683],[ 0.5431123   0.37532368]
CM_URMC_00_HHE_100_2020010105595999.mseed_471000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_474000,[1123],[ 0.836489],[1506],[ 0.7986745]
CM_TAPM_00_HHE_100_2020010106000000.mseed_282000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_477000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_285000,[1605],[ 0.5865153],[1683],[ 0.4004274]
CM_URMC_00_HHE_100_2020010105595999.mseed_480000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_483000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_486000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_489000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_492000,[2042],[ 0.9648081],[2394],[ 0.70251864]
CM_TAPM_00_HHE_100_2020010106000000.mseed_288000,[],[],[533],[ 0.6245702]
CM_URMC_00_HHE_100_2020010105595999.mseed_495000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_498000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_501000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_504000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_507000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_510000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_513000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_516000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_291000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_519000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_522000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_525000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_294000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_528000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_297000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_531000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_300000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_534000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_537000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_303000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_540000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_543000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_546000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_549000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_552000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_555000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_306000,[416],[ 0.66377264],[508],[ 0.4669526]
CM_TAPM_00_HHE_100_2020010106000000.mseed_309000,[],[],[2157],[ 0.48360294]
CM_URMC_00_HHE_100_2020010105595999.mseed_558000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_312000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_561000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_564000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_567000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_570000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_573000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_576000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_579000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_315000,[1989],[ 0.6885567],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_318000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_582000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_585000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_588000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_591000,[2871],[ 0.9836817],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_594000,[],[],[266],[ 0.71144015]
CM_URMC_00_HHE_100_2020010105595999.mseed_597000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_600000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_321000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_603000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_324000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_606000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_327000,[478],[ 0.5815091],[543],[ 0.49173236]
CM_URMC_00_HHE_100_2020010105595999.mseed_609000,[1878],[ 0.91954285],[2282],[ 0.8305777]
CM_URMC_00_HHE_100_2020010105595999.mseed_612000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_330000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_615000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_333000,[1212],[ 0.80173725],[1244],[ 0.7898701]
CM_URMC_00_HHE_100_2020010105595999.mseed_618000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_621000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_624000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010106000000.mseed_336000,[1252 2752],[ 0.47053376  0.30437222],[2377],[ 0.35939595]
CM_URMC_00_HHE_100_2020010105595999.mseed_627000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_630000,[1674],[ 0.97196907],[2077],[ 0.6250849]
CM_URMC_00_HHE_100_2020010105595999.mseed_633000,[],[],[],[]
CM_URMC_00_HHE_100_2020010105595999.mseed_636000,[],[],[72],[ 0.7469983]
