fname,itp,tp_prob,its,ts_prob
CM_TAPM_00_HHE_100_2020010112000000.mseed_162000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_162000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_165000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_165000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_168000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_168000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_171000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_174000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_177000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_180000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_183000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_186000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_171000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_189000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_192000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_174000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_195000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_177000,[745],[ 0.628377],[391 885],[ 0.38700303  0.5503952 ]
CM_URMC_00_HHE_100_2020010111595999.mseed_198000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_180000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_201000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_183000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_204000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_186000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_207000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_210000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_213000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_216000,[],[],[297],[ 0.45595628]
CM_URMC_00_HHE_100_2020010111595999.mseed_219000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_222000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_189000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_192000,[2369],[ 0.9193698],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_225000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_195000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_198000,[ 613 1573],[ 0.3690949  0.3769373],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_228000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_201000,[],[],[955],[ 0.4520787]
CM_URMC_00_HHE_100_2020010111595999.mseed_231000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_204000,[2807],[ 0.69002974],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_234000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_237000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_207000,[604],[ 0.6390138],[2539],[ 0.531754]
CM_URMC_00_HHE_100_2020010111595999.mseed_240000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_210000,[],[],[69],[ 0.6183356]
CM_URMC_00_HHE_100_2020010111595999.mseed_243000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_213000,[],[],[2753],[ 0.32585973]
CM_URMC_00_HHE_100_2020010111595999.mseed_246000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_216000,[2831],[ 0.3932786],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_249000,[2313],[ 0.38296166],[2681],[ 0.58195394]
CM_URMC_00_HHE_100_2020010111595999.mseed_252000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_255000,[857],[ 0.9805325],[1281],[ 0.66120434]
CM_URMC_00_HHE_100_2020010111595999.mseed_258000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_261000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_219000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_264000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_267000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_270000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_273000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_276000,[220],[ 0.69623697],[522],[ 0.7815692]
CM_URMC_00_HHE_100_2020010111595999.mseed_279000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_222000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_225000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_282000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_228000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_231000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_285000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_288000,[620],[ 0.96395695],[970],[ 0.8486307]
CM_TAPM_00_HHE_100_2020010112000000.mseed_234000,[],[],[1239],[ 0.45162487]
CM_URMC_00_HHE_100_2020010111595999.mseed_291000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_294000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_297000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_300000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_303000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_237000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_306000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_309000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_312000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_315000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_318000,[2278],[ 0.8904666],[2685],[ 0.5515568]
CM_URMC_00_HHE_100_2020010111595999.mseed_321000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_324000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_240000,[],[],[1272],[ 0.39094883]
CM_URMC_00_HHE_100_2020010111595999.mseed_327000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_243000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_330000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_333000,[],[],[238],[ 0.79050046]
CM_URMC_00_HHE_100_2020010111595999.mseed_336000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_339000,[1564],[ 0.9821333],[1967],[ 0.8057487]
CM_URMC_00_HHE_100_2020010111595999.mseed_342000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_345000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_348000,[],[],[121],[ 0.8774898]
CM_TAPM_00_HHE_100_2020010112000000.mseed_246000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_249000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_351000,[],[],[1571],[ 0.3316106]
CM_URMC_00_HHE_100_2020010111595999.mseed_354000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_357000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_360000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_363000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_366000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_369000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_372000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_252000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_375000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_255000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_378000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_258000,[1959],[ 0.45836288],[1963 2165],[ 0.30274025  0.43208745]
CM_URMC_00_HHE_100_2020010111595999.mseed_381000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_261000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_384000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_264000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_387000,[373],[ 0.9794447],[729],[ 0.6936583]
CM_TAPM_00_HHE_100_2020010112000000.mseed_267000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_270000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_390000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_393000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_396000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_399000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_402000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_405000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_408000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_411000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_273000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_414000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_276000,[],[],[237],[ 0.43077114]
CM_TAPM_00_HHE_100_2020010112000000.mseed_279000,[],[],[2273],[ 0.3896329]
CM_URMC_00_HHE_100_2020010111595999.mseed_417000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_420000,[461],[ 0.68126327],[823],[ 0.47968665]
CM_TAPM_00_HHE_100_2020010112000000.mseed_282000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_423000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_285000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_426000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_429000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_432000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_288000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_435000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_438000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_441000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_444000,[115],[ 0.8954775],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_447000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_450000,[],[],[2721],[ 0.53597057]
CM_URMC_00_HHE_100_2020010111595999.mseed_453000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_456000,[1258],[ 0.9467949],[1621],[ 0.88375276]
CM_URMC_00_HHE_100_2020010111595999.mseed_459000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_291000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_294000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_462000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_465000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_297000,[2594],[ 0.88996327],[2993],[ 0.34511307]
CM_URMC_00_HHE_100_2020010111595999.mseed_468000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_471000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_300000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_474000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_477000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_303000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_306000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_480000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_483000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_309000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_486000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_312000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_489000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_315000,[1691],[ 0.4653708],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_492000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_318000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_495000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_498000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_501000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_504000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_507000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_510000,[],[],[343],[ 0.33853182]
CM_TAPM_00_HHE_100_2020010112000000.mseed_321000,[1433],[ 0.55513835],[2497],[ 0.3442822]
CM_URMC_00_HHE_100_2020010111595999.mseed_513000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_324000,[],[],[601],[ 0.6515948]
CM_URMC_00_HHE_100_2020010111595999.mseed_516000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_519000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_327000,[2031],[ 0.58914715],[2339],[ 0.35780028]
CM_URMC_00_HHE_100_2020010111595999.mseed_522000,[],[],[480],[ 0.5802764]
CM_URMC_00_HHE_100_2020010111595999.mseed_525000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_330000,[],[],[753],[ 0.44484776]
CM_URMC_00_HHE_100_2020010111595999.mseed_528000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_531000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_333000,[2101],[ 0.47817987],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_534000,[],[],[699],[ 0.36170366]
CM_TAPM_00_HHE_100_2020010112000000.mseed_336000,[1017],[ 0.32178262],[1197],[ 0.5357505]
CM_TAPM_00_HHE_100_2020010112000000.mseed_339000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_537000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_540000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_543000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_546000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_549000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_552000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_555000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_558000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_342000,[],[],[2941],[ 0.57989925]
CM_URMC_00_HHE_100_2020010111595999.mseed_561000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_564000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_567000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_570000,[60],[ 0.80490047],[2091],[ 0.54147]
CM_URMC_00_HHE_100_2020010111595999.mseed_573000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_576000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_579000,[2033],[ 0.9596171],[2417],[ 0.67965955]
CM_URMC_00_HHE_100_2020010111595999.mseed_582000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_345000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_585000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_588000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_591000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_348000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_594000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_351000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_597000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_354000,[2037],[ 0.44559026],[2188],[ 0.8378875]
CM_URMC_00_HHE_100_2020010111595999.mseed_600000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_357000,[1564 2931],[ 0.7452736  0.943293 ],[1744],[ 0.867612]
CM_URMC_00_HHE_100_2020010111595999.mseed_603000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_606000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_360000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_609000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_363000,[],[],[],[]
CM_URMC_00_HHE_100_2020010111595999.mseed_612000,[],[],[836],[ 0.6624841]
CM_TAPM_00_HHE_100_2020010112000000.mseed_366000,[],[],[2295],[ 0.336348]
CM_URMC_00_HHE_100_2020010111595999.mseed_615000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010112000000.mseed_369000,[],[],[],[]
