fname,itp,tp_prob,its,ts_prob
CM_BELO_00_HHE_100_2019122918000000.mseed_54000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_57000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_57000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_57000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_39000,[1902],[ 0.96781623],[2914],[ 0.69550467]
CM_BELO_00_HHE_100_2019122918000000.mseed_57000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_33000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_39000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_51000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_60000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_42000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_60000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_60000,[2960],[ 0.6830931],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_60000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_42000,[],[],[787],[ 0.33235067]
CM_TAPM_00_HHE_100_2019122918000000.mseed_54000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_36000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_45000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_63000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_63000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_57000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_63000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_66000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_63000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_39000,[2115],[ 0.4513931],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_48000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_66000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_60000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_45000,[53],[ 0.41804624],[237],[ 0.46571907]
CM_CVER_00_HHE_100_2019122918000000.mseed_48000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_69000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_69000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_66000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_51000,[],[],[436],[ 0.66303223]
CM_ORTC_00_HHE_100_2019122917595999.mseed_66000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_63000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_42000,[],[],[285],[ 0.34733477]
CM_URMC_00_HHE_100_2019122917595999.mseed_72000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_51000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_75000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_69000,[2780],[ 0.5308561],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_54000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_69000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_72000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_72000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_66000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_54000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_45000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_78000,[761],[ 0.4048022],[1106],[ 0.77561533]
CM_BELO_00_HHE_100_2019122918000000.mseed_75000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_81000,[1085],[ 0.38639948],[1393],[ 0.3518299]
CM_CHI_00_HHE_100_2019122917595999.mseed_72000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_57000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_75000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_57000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_69000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_78000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_84000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_48000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_87000,[123],[ 0.9457486],[476],[ 0.7560581]
CM_BELO_00_HHE_100_2019122918000000.mseed_81000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_51000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_78000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_60000,[240],[ 0.80589473],[316],[ 0.75118047]
CM_CVER_00_HHE_100_2019122918000000.mseed_60000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_75000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_90000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_84000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_72000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_93000,[],[],[184],[ 0.41401577]
CM_TAPM_00_HHE_100_2019122918000000.mseed_75000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_81000,[2436],[ 0.95166177],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_87000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_78000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_78000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_63000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_63000,[2509],[ 0.5182537],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_54000,[],[],[339],[ 0.3243608]
CM_URMC_00_HHE_100_2019122917595999.mseed_96000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_81000,[2084],[ 0.60079193],[2363],[ 0.44388252]
CM_VIL_20_EHE_100_2019122917595999.mseed_57000,[1549],[ 0.39419392],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_90000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_66000,[544],[ 0.73403484],[567],[ 0.6306337]
CM_CHI_00_HHE_100_2019122917595999.mseed_81000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_84000,[2956],[ 0.8619573],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_66000,[688],[ 0.36137074],[884],[ 0.51700145]
CM_TAPM_00_HHE_100_2019122918000000.mseed_84000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_99000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_60000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_87000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_87000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_63000,[],[],[539],[ 0.32383224]
CM_CHI_00_HHE_100_2019122917595999.mseed_84000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_90000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_102000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_69000,[2808],[ 0.3566597],[81],[ 0.5222988]
CM_BELO_00_HHE_100_2019122918000000.mseed_93000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_69000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_90000,[2208],[ 0.7129],[1531 2763],[ 0.33871767  0.46820438]
CM_TAPM_00_HHE_100_2019122918000000.mseed_93000,[2505],[ 0.67374885],[2788],[ 0.55393153]
CM_BELO_00_HHE_100_2019122918000000.mseed_96000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_93000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_99000,[2784],[ 0.45614973],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_72000,[453],[ 0.32918224],[1545],[ 0.3482912]
CM_CHI_00_HHE_100_2019122917595999.mseed_87000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_105000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_66000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_72000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_96000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_99000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_102000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_102000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_96000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_105000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_90000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_75000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_69000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_75000,[2887],[ 0.510614],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_108000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_99000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_105000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_93000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_102000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_108000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_111000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_72000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_108000,[736],[ 0.37911674],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_78000,[],[],[1673],[ 0.61964685]
CM_CVER_00_HHE_100_2019122918000000.mseed_78000,[2823],[ 0.30228978],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_81000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_75000,[2946],[ 0.9014004],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_111000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_105000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_84000,[2515],[ 0.68437064],[2659],[ 0.4893983]
CM_URMC_00_HHE_100_2019122917595999.mseed_114000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_111000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_81000,[415 469],[ 0.4531821   0.44124568],[ 49 753],[ 0.883452    0.53422695]
CM_CHI_00_HHE_100_2019122917595999.mseed_96000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_78000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_108000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_81000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_114000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_114000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_99000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_111000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_117000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_87000,[],[],[371],[ 0.44566458]
CM_PRA_00_HHE_100_2019122917595999.mseed_84000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_84000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_117000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_87000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_114000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_117000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_102000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_90000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_87000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_120000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_90000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_120000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_123000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_120000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_90000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_105000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_123000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_93000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_126000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_117000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_123000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_93000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_96000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_126000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_108000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_129000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_99000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_129000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_126000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_96000,[ 153 2715],[ 0.34792814  0.40572727],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_93000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_120000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_132000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_102000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_129000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_96000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_135000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_111000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_132000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_123000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_99000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_105000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_108000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_126000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_138000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_99000,[1082 1965],[ 0.8065305  0.5492418],[1138 2086],[ 0.6355151   0.71954435]
CM_ORTC_00_HHE_100_2019122917595999.mseed_129000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_102000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_132000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_114000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_135000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_111000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_114000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_141000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_138000,[],[],[],[]
CM_CHI_00_HHE_100_2019122917595999.mseed_117000,[],[],[],[]
CM_PRA_00_HHE_100_2019122917595999.mseed_102000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122917595999.mseed_132000,[],[],[],[]
CM_CVER_00_HHE_100_2019122918000000.mseed_105000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_144000,[],[],[],[]
CM_URMC_00_HHE_100_2019122917595999.mseed_135000,[],[],[],[]
CM_VIL_20_EHE_100_2019122917595999.mseed_117000,[],[],[],[]
CM_BELO_00_HHE_100_2019122918000000.mseed_147000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122918000000.mseed_141000,[],[],[],[]
