fname,itp,tp_prob,its,ts_prob
CM_URMC_00_HHE_100_2019123123595999.mseed_240000,[2279],[ 0.98053277],[2705],[ 0.69423187]
CM_URMC_00_HHE_100_2019123123595999.mseed_243000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_246000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_249000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_252000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_255000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_258000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_261000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_264000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_267000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_270000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_273000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_276000,[1039 2427],[ 0.3103639  0.9557722],[1350 2778],[ 0.8505666  0.8755133]
CM_URMC_00_HHE_100_2019123123595999.mseed_279000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_282000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_285000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_288000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_291000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_294000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_297000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_300000,[1926],[ 0.9678227],[2305],[ 0.81265914]
CM_URMC_00_HHE_100_2019123123595999.mseed_303000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_306000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_309000,[2731],[ 0.33614764],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_312000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_315000,[1557],[ 0.96965235],[1905],[ 0.8562405]
CM_URMC_00_HHE_100_2019123123595999.mseed_318000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_321000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_324000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_327000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_330000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_333000,[],[],[343],[ 0.45422027]
CM_URMC_00_HHE_100_2019123123595999.mseed_336000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_339000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_342000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_345000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_348000,[673],[ 0.7648405],[1237],[ 0.62599653]
CM_URMC_00_HHE_100_2019123123595999.mseed_351000,[2606],[ 0.98003757],[2989],[ 0.6839829]
CM_URMC_00_HHE_100_2019123123595999.mseed_354000,[],[],[39],[ 0.5924884]
CM_URMC_00_HHE_100_2019123123595999.mseed_357000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_360000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_363000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_366000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_369000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_372000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_375000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_378000,[395],[ 0.9425739],[1185],[ 0.7906918]
CM_URMC_00_HHE_100_2019123123595999.mseed_381000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_384000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_387000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_390000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_393000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_396000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_399000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_402000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_405000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_408000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_411000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_414000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_417000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_420000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_423000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_426000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_429000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_432000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_435000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_438000,[2785],[ 0.96075296],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_441000,[],[],[172],[ 0.7416899]
CM_URMC_00_HHE_100_2019123123595999.mseed_444000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_447000,[1672],[ 0.96698284],[2025],[ 0.8988839]
CM_URMC_00_HHE_100_2019123123595999.mseed_450000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_453000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_456000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_459000,[],[],[108],[ 0.48943162]
CM_URMC_00_HHE_100_2019123123595999.mseed_462000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_465000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_468000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_471000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_474000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_477000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_480000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_483000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_486000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_489000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_492000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_495000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_498000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_501000,[],[],[329],[ 0.6179649]
CM_URMC_00_HHE_100_2019123123595999.mseed_504000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_507000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_510000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_513000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_516000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_519000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_522000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_525000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_528000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_531000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_534000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_537000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_540000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_543000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_546000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_549000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_552000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_555000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_558000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_561000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_564000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_567000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_570000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_573000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_576000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_579000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_582000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_585000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_588000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_591000,[],[],[],[]
