fname,itp,tp_prob,its,ts_prob
CM_VIL_20_EHE_100_2020010101595999.mseed_0,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_0,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_0,[2857],[ 0.32228383],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_0,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_3000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_3000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_0,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_3000,[ 985 2265],[ 0.6711838   0.48200914],[1180],[ 0.52228886]
CM_URMC_00_HHE_100_2020010101595999.mseed_6000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_3000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_6000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_0,[2557],[ 0.673089],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_9000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_6000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_9000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_12000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_3000,[1777],[ 0.40460777],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_6000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_3000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_6000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_12000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_15000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_9000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_9000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_9000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_12000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_12000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_6000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_18000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_15000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_15000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_21000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_15000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_18000,[1223],[ 0.3131213],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_18000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_12000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_15000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_21000,[245],[ 0.63095945],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_21000,[],[],[2385],[ 0.71854043]
CM_PIRM_00_HHE_100_2020010102000000.mseed_18000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_21000,[1473],[ 0.9446138],[1533],[ 0.8087243]
CM_VIL_20_EHE_100_2020010101595999.mseed_24000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_24000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_9000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_24000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_18000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_27000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_21000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_27000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_24000,[2477],[ 0.4327478],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_27000,[2520],[ 0.49636322],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_30000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_27000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_24000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_30000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_27000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_30000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_30000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_33000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_33000,[2928],[ 0.33538374],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_33000,[2019],[ 0.7771801],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_12000,[1460],[ 0.33848873],[1705],[ 0.47371885]
CM_PIRM_00_HHE_100_2020010102000000.mseed_33000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_30000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_36000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_36000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_33000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_39000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_36000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_39000,[],[],[1786],[ 0.6199505]
CM_PIRM_00_HHE_100_2020010102000000.mseed_36000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_39000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_36000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_42000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_39000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_42000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_39000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_15000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_42000,[1339],[ 0.9037218],[ 189 1676],[ 0.5159696   0.66882414]
CM_PIRM_00_HHE_100_2020010102000000.mseed_42000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_45000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_45000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_42000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_45000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_45000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_48000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_48000,[],[],[2033],[ 0.35077143]
CM_VIL_20_EHE_100_2020010101595999.mseed_48000,[],[],[799],[ 0.39919657]
CM_MACC_00_HHE_100_2020010101595999.mseed_18000,[2735],[ 0.5499919],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_51000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_45000,[2616],[ 0.644029],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_21000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_51000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_48000,[],[],[2253],[ 0.5796058]
CM_MACC_00_HHE_100_2020010101595999.mseed_24000,[1049],[ 0.90569454],[1369],[ 0.55637896]
CM_TAPM_00_HHE_100_2020010102000000.mseed_51000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_54000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_54000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_51000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_48000,[],[],[1721],[ 0.4249429]
CM_VIL_20_EHE_100_2020010101595999.mseed_57000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_54000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_51000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_57000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_27000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_54000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_60000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_60000,[1077],[ 0.39294508],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_54000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_63000,[1128],[ 0.7527885],[1455],[ 0.4820088]
CM_MACC_00_HHE_100_2020010101595999.mseed_30000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_63000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_66000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_57000,[1621 2813],[ 0.35869405  0.3014716 ],[1675],[ 0.72632384]
CM_PIRM_00_HHE_100_2020010102000000.mseed_57000,[],[],[2473],[ 0.53819394]
CM_PRA_00_HHE_100_2020010101595999.mseed_57000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_60000,[2885],[ 0.3497393],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_66000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_60000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_69000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_33000,[2916],[ 0.96815556],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_69000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_60000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_63000,[985],[ 0.7070394],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_72000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_63000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_72000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_75000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_63000,[1240],[ 0.87643945],[1299 1693 2437],[ 0.9277724   0.30578136  0.57557017]
CM_PRA_00_HHE_100_2020010101595999.mseed_66000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_75000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_66000,[1216],[ 0.91174],[1306],[ 0.9023457]
CM_PRA_00_HHE_100_2020010101595999.mseed_69000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_36000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_78000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_66000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_69000,[],[],[659],[ 0.31122693]
CM_VIL_20_EHE_100_2020010101595999.mseed_78000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_81000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_39000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_42000,[2076],[ 0.36495212],[2269],[ 0.35556954]
CM_PIRM_00_HHE_100_2020010102000000.mseed_69000,[1033],[ 0.62075883],[1665],[ 0.5418161]
CM_PRA_00_HHE_100_2020010101595999.mseed_72000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_84000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_81000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_72000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_75000,[33],[ 0.67581046],[ 43 284],[ 0.5662513   0.47104305]
CM_VIL_20_EHE_100_2020010101595999.mseed_84000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_87000,[],[],[529],[ 0.66389686]
CM_PIRM_00_HHE_100_2020010102000000.mseed_72000,[2218],[ 0.97313344],[2314],[ 0.60748225]
CM_VIL_20_EHE_100_2020010101595999.mseed_87000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_90000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_75000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_45000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_78000,[1501],[ 0.9325865],[1555],[ 0.87357855]
CM_PIRM_00_HHE_100_2020010102000000.mseed_75000,[],[],[1016],[ 0.54115134]
CM_PRA_00_HHE_100_2020010101595999.mseed_78000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_81000,[2520],[ 0.4839322],[2589],[ 0.7689477]
CM_MACC_00_HHE_100_2020010101595999.mseed_48000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_90000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_93000,[678],[ 0.9489477],[1077],[ 0.38831112]
CM_TAPM_00_HHE_100_2020010102000000.mseed_84000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_78000,[],[],[857],[ 0.4923144]
CM_VIL_20_EHE_100_2020010101595999.mseed_93000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_51000,[138],[ 0.8253246],[1561],[ 0.62523603]
CM_PRA_00_HHE_100_2020010101595999.mseed_81000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_96000,[1952],[ 0.38779736],[2152],[ 0.8150411]
CM_PRA_00_HHE_100_2020010101595999.mseed_84000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_96000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_87000,[ 534 2449],[ 0.51297146  0.6933737 ],[ 549 2526],[ 0.49761024  0.9411392 ]
CM_MACC_00_HHE_100_2020010101595999.mseed_54000,[2585],[ 0.62586224],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_81000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_99000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_99000,[],[],[],[]
CM_PRA_00_HHE_100_2020010101595999.mseed_87000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_90000,[1331],[ 0.8203807],[ 641 1376 1577],[ 0.7286354   0.41660878  0.6759519 ]
CM_PRA_00_HHE_100_2020010101595999.mseed_90000,[],[],[],[]
CM_VIL_20_EHE_100_2020010101595999.mseed_102000,[],[],[],[]
CM_URMC_00_HHE_100_2020010101595999.mseed_102000,[],[],[],[]
CM_MACC_00_HHE_100_2020010101595999.mseed_57000,[],[],[],[]
CM_PIRM_00_HHE_100_2020010102000000.mseed_84000,[],[],[],[]
CM_TAPM_00_HHE_100_2020010102000000.mseed_93000,[ 669 1239 2457 2881],[ 0.50711197  0.62036204  0.35951024  0.30331615],[ 825 1277],[ 0.8010771   0.42104936]
CM_PRA_00_HHE_100_2020010101595999.mseed_93000,[1547],[ 0.961777],[2608],[ 0.78504884]
